age_CE,varve_thick,light_lamin_thick,dark_lamin_thick,ref,lat,lon,lake_name
1938,2.1,0.8,1.3,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1937,2.1,0.8,1.3,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1936,2.1,0.8,1.3,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1935,2.1,0.8,1.3,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1934,2.1,0.8,1.3,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1933,2.1,0.8,1.3,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1932,2.1,0.8,1.3,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1931,2.1,0.8,1.3,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1930,2.1,0.8,1.3,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1929,2.1,0.8,1.3,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1928,2.1,0.8,1.3,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1927,2.1,0.8,1.3,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1926,2.1,0.8,1.3,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1925,2.1,0.8,1.3,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1924,2.1,0.8,1.3,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1923,2.1,0.8,1.3,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1922,2.1,0.8,1.3,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1921,2.1,0.8,1.3,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1920,2.1,0.8,1.3,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1919,2.1,0.8,1.3,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1918,2.1,0.8,1.3,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1917,2.1,0.8,1.3,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1916,2.1,0.8,1.3,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1915,2.1,0.8,1.3,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1914,2.1,0.8,1.3,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1913,2.1,0.8,1.3,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1912,2.1,0.8,1.3,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1911,8.8,3.6,5.200000000000001,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1910,6.4,2.6,3.8000000000000003,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1909,3.2,1.2,2,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1908,4.8,2,2.8,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1907,3.2,1.2,2,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1906,5.6,2.2,3.3999999999999995,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1905,7,2.8,4.2,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1904,7,2.8,4.2,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1903,8.2,3.2,4.999999999999999,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1902,8.4,3.4,5,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1901,6.800000000000001,2.8,4.000000000000001,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1900,6.800000000000001,2.8,4.000000000000001,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1899,5,2,3,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1898,7.200000000000001,2.880000000000001,4.32,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1897,6.800000000000001,2.8,4.000000000000001,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1896,4,1.6,2.4,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1895,5.6,2.2,3.3999999999999995,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1894,8.6,3.4,5.199999999999999,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1893,7,2.8,4.2,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1892,4.800000000000001,2,2.8000000000000007,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1891,6.800000000000001,2.8,4.000000000000001,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1890,9.200000000000001,3.6,5.600000000000001,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1889,8.4,3.4,5,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
