age_CE,ref,lon,lat,varve_thick,lake_name
1721,"Lapointe, F., Retelle, M., Bradley, R.S., Farnsworth, W.R., Støren, E., Cook, T., Rosario, J., 2023. Multi-proxy evidence of unprecedented hydroclimatic change in a high Arctic proglacial lake: Linnévatnet, Svalbard. Arctic, Antarctic, and Alpine Research 55, 2223403. https://doi.org/10.1080/15230430.2023.2223403",13.8072222,78.0447222,0.339,Linnévatnet
1720,"Lapointe, F., Retelle, M., Bradley, R.S., Farnsworth, W.R., Støren, E., Cook, T., Rosario, J., 2023. Multi-proxy evidence of unprecedented hydroclimatic change in a high Arctic proglacial lake: Linnévatnet, Svalbard. Arctic, Antarctic, and Alpine Research 55, 2223403. https://doi.org/10.1080/15230430.2023.2223403",13.8072222,78.0447222,0.296,Linnévatnet
1719,"Lapointe, F., Retelle, M., Bradley, R.S., Farnsworth, W.R., Støren, E., Cook, T., Rosario, J., 2023. Multi-proxy evidence of unprecedented hydroclimatic change in a high Arctic proglacial lake: Linnévatnet, Svalbard. Arctic, Antarctic, and Alpine Research 55, 2223403. https://doi.org/10.1080/15230430.2023.2223403",13.8072222,78.0447222,0.307,Linnévatnet
1718,"Lapointe, F., Retelle, M., Bradley, R.S., Farnsworth, W.R., Støren, E., Cook, T., Rosario, J., 2023. Multi-proxy evidence of unprecedented hydroclimatic change in a high Arctic proglacial lake: Linnévatnet, Svalbard. Arctic, Antarctic, and Alpine Research 55, 2223403. https://doi.org/10.1080/15230430.2023.2223403",13.8072222,78.0447222,0.339,Linnévatnet
1717,"Lapointe, F., Retelle, M., Bradley, R.S., Farnsworth, W.R., Støren, E., Cook, T., Rosario, J., 2023. Multi-proxy evidence of unprecedented hydroclimatic change in a high Arctic proglacial lake: Linnévatnet, Svalbard. Arctic, Antarctic, and Alpine Research 55, 2223403. https://doi.org/10.1080/15230430.2023.2223403",13.8072222,78.0447222,0.423,Linnévatnet
1716,"Lapointe, F., Retelle, M., Bradley, R.S., Farnsworth, W.R., Støren, E., Cook, T., Rosario, J., 2023. Multi-proxy evidence of unprecedented hydroclimatic change in a high Arctic proglacial lake: Linnévatnet, Svalbard. Arctic, Antarctic, and Alpine Research 55, 2223403. https://doi.org/10.1080/15230430.2023.2223403",13.8072222,78.0447222,0.296,Linnévatnet
1715,"Lapointe, F., Retelle, M., Bradley, R.S., Farnsworth, W.R., Støren, E., Cook, T., Rosario, J., 2023. Multi-proxy evidence of unprecedented hydroclimatic change in a high Arctic proglacial lake: Linnévatnet, Svalbard. Arctic, Antarctic, and Alpine Research 55, 2223403. https://doi.org/10.1080/15230430.2023.2223403",13.8072222,78.0447222,0.339,Linnévatnet
1714,"Lapointe, F., Retelle, M., Bradley, R.S., Farnsworth, W.R., Støren, E., Cook, T., Rosario, J., 2023. Multi-proxy evidence of unprecedented hydroclimatic change in a high Arctic proglacial lake: Linnévatnet, Svalbard. Arctic, Antarctic, and Alpine Research 55, 2223403. https://doi.org/10.1080/15230430.2023.2223403",13.8072222,78.0447222,0.434,Linnévatnet
1713,"Lapointe, F., Retelle, M., Bradley, R.S., Farnsworth, W.R., Støren, E., Cook, T., Rosario, J., 2023. Multi-proxy evidence of unprecedented hydroclimatic change in a high Arctic proglacial lake: Linnévatnet, Svalbard. Arctic, Antarctic, and Alpine Research 55, 2223403. https://doi.org/10.1080/15230430.2023.2223403",13.8072222,78.0447222,0.37,Linnévatnet
1712,"Lapointe, F., Retelle, M., Bradley, R.S., Farnsworth, W.R., Støren, E., Cook, T., Rosario, J., 2023. Multi-proxy evidence of unprecedented hydroclimatic change in a high Arctic proglacial lake: Linnévatnet, Svalbard. Arctic, Antarctic, and Alpine Research 55, 2223403. https://doi.org/10.1080/15230430.2023.2223403",13.8072222,78.0447222,0.455,Linnévatnet
1711,"Lapointe, F., Retelle, M., Bradley, R.S., Farnsworth, W.R., Støren, E., Cook, T., Rosario, J., 2023. Multi-proxy evidence of unprecedented hydroclimatic change in a high Arctic proglacial lake: Linnévatnet, Svalbard. Arctic, Antarctic, and Alpine Research 55, 2223403. https://doi.org/10.1080/15230430.2023.2223403",13.8072222,78.0447222,0.37,Linnévatnet
1710,"Lapointe, F., Retelle, M., Bradley, R.S., Farnsworth, W.R., Støren, E., Cook, T., Rosario, J., 2023. Multi-proxy evidence of unprecedented hydroclimatic change in a high Arctic proglacial lake: Linnévatnet, Svalbard. Arctic, Antarctic, and Alpine Research 55, 2223403. https://doi.org/10.1080/15230430.2023.2223403",13.8072222,78.0447222,0.286,Linnévatnet
1709,"Lapointe, F., Retelle, M., Bradley, R.S., Farnsworth, W.R., Støren, E., Cook, T., Rosario, J., 2023. Multi-proxy evidence of unprecedented hydroclimatic change in a high Arctic proglacial lake: Linnévatnet, Svalbard. Arctic, Antarctic, and Alpine Research 55, 2223403. https://doi.org/10.1080/15230430.2023.2223403",13.8072222,78.0447222,0.18,Linnévatnet
1708,"Lapointe, F., Retelle, M., Bradley, R.S., Farnsworth, W.R., Støren, E., Cook, T., Rosario, J., 2023. Multi-proxy evidence of unprecedented hydroclimatic change in a high Arctic proglacial lake: Linnévatnet, Svalbard. Arctic, Antarctic, and Alpine Research 55, 2223403. https://doi.org/10.1080/15230430.2023.2223403",13.8072222,78.0447222,0.37,Linnévatnet
1707,"Lapointe, F., Retelle, M., Bradley, R.S., Farnsworth, W.R., Støren, E., Cook, T., Rosario, J., 2023. Multi-proxy evidence of unprecedented hydroclimatic change in a high Arctic proglacial lake: Linnévatnet, Svalbard. Arctic, Antarctic, and Alpine Research 55, 2223403. https://doi.org/10.1080/15230430.2023.2223403",13.8072222,78.0447222,1.344,Linnévatnet
1706,"Lapointe, F., Retelle, M., Bradley, R.S., Farnsworth, W.R., Støren, E., Cook, T., Rosario, J., 2023. Multi-proxy evidence of unprecedented hydroclimatic change in a high Arctic proglacial lake: Linnévatnet, Svalbard. Arctic, Antarctic, and Alpine Research 55, 2223403. https://doi.org/10.1080/15230430.2023.2223403",13.8072222,78.0447222,0.307,Linnévatnet
1705,"Lapointe, F., Retelle, M., Bradley, R.S., Farnsworth, W.R., Støren, E., Cook, T., Rosario, J., 2023. Multi-proxy evidence of unprecedented hydroclimatic change in a high Arctic proglacial lake: Linnévatnet, Svalbard. Arctic, Antarctic, and Alpine Research 55, 2223403. https://doi.org/10.1080/15230430.2023.2223403",13.8072222,78.0447222,0.646,Linnévatnet
1704,"Lapointe, F., Retelle, M., Bradley, R.S., Farnsworth, W.R., Støren, E., Cook, T., Rosario, J., 2023. Multi-proxy evidence of unprecedented hydroclimatic change in a high Arctic proglacial lake: Linnévatnet, Svalbard. Arctic, Antarctic, and Alpine Research 55, 2223403. https://doi.org/10.1080/15230430.2023.2223403",13.8072222,78.0447222,0.243,Linnévatnet
1703,"Lapointe, F., Retelle, M., Bradley, R.S., Farnsworth, W.R., Støren, E., Cook, T., Rosario, J., 2023. Multi-proxy evidence of unprecedented hydroclimatic change in a high Arctic proglacial lake: Linnévatnet, Svalbard. Arctic, Antarctic, and Alpine Research 55, 2223403. https://doi.org/10.1080/15230430.2023.2223403",13.8072222,78.0447222,0.36,Linnévatnet
1702,"Lapointe, F., Retelle, M., Bradley, R.S., Farnsworth, W.R., Støren, E., Cook, T., Rosario, J., 2023. Multi-proxy evidence of unprecedented hydroclimatic change in a high Arctic proglacial lake: Linnévatnet, Svalbard. Arctic, Antarctic, and Alpine Research 55, 2223403. https://doi.org/10.1080/15230430.2023.2223403",13.8072222,78.0447222,0.571,Linnévatnet
1701,"Lapointe, F., Retelle, M., Bradley, R.S., Farnsworth, W.R., Støren, E., Cook, T., Rosario, J., 2023. Multi-proxy evidence of unprecedented hydroclimatic change in a high Arctic proglacial lake: Linnévatnet, Svalbard. Arctic, Antarctic, and Alpine Research 55, 2223403. https://doi.org/10.1080/15230430.2023.2223403",13.8072222,78.0447222,0.402,Linnévatnet
1700,"Lapointe, F., Retelle, M., Bradley, R.S., Farnsworth, W.R., Støren, E., Cook, T., Rosario, J., 2023. Multi-proxy evidence of unprecedented hydroclimatic change in a high Arctic proglacial lake: Linnévatnet, Svalbard. Arctic, Antarctic, and Alpine Research 55, 2223403. https://doi.org/10.1080/15230430.2023.2223403",13.8072222,78.0447222,0.434,Linnévatnet
